<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_calls,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_macs,<class 'torch.nn.modules.conv.Conv2d'>_calls,<class 'torch.nn.modules.conv.Conv2d'>_macs,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_macs,avg_memory,batch_size,input_size,latency,macs,max_memory,model,total_nn_calls,total_params,trainable_params,<class 'torch.nn.modules.activation.ReLU6'>_calls,<class 'torch.nn.modules.activation.ReLU6'>_macs,<class 'torch.nn.modules.activation.ReLU'>_calls,<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.linear.Linear'>_calls,<class 'torch.nn.modules.linear.Linear'>_macs,<class 'torch.nn.modules.pooling.MaxPool2d'>_calls,<class 'torch.nn.modules.pooling.MaxPool2d'>_macs,<class 'torch.nn.modules.dropout.Dropout'>_calls,<class 'torch.nn.modules.dropout.Dropout'>_macs,<class 'torch.nn.modules.pooling.AvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AvgPool2d'>_macs
,,5.0,125868773376.0,1.0,3538944.0,4390518784.0,192.0,224.0,0.023474754951894286,137127727104.0,4390518784.0,alexnet,21.0,61100840.0,0.0,,,7.0,0.0,3.0,11255414784.0,3.0,0.0,2.0,0.0,,
,,5.0,167825031168.0,1.0,4718592.0,4929486848.0,256.0,224.0,0.027878350391983987,182836969472.0,4929486848.0,alexnet,21.0,61100840.0,0.0,,,7.0,0.0,3.0,15007219712.0,3.0,0.0,2.0,0.0,,
,,5.0,251737546752.0,1.0,7077888.0,5363597312.0,384.0,224.0,0.040014882758259776,274255454208.0,5363597312.0,alexnet,21.0,61100840.0,0.0,,,7.0,0.0,3.0,22510829568.0,3.0,0.0,2.0,0.0,,
,,5.0,335650062336.0,1.0,9437184.0,5954994176.0,512.0,224.0,0.05206811912357808,365673938944.0,5954994176.0,alexnet,21.0,61100840.0,0.0,,,7.0,0.0,3.0,30014439424.0,3.0,0.0,2.0,0.0,,
,,26.0,818924576.0,1.0,170000.0,867303424.0,1.0,224.0,0.0005222139880061153,819094576.0,867303424.0,squeezenet,57.0,1248424.0,0.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
,,26.0,1637849152.0,1.0,340000.0,886177792.0,2.0,224.0,0.002430986613035202,1638189152.0,886177792.0,squeezenet,57.0,1248424.0,0.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
,,26.0,3275698304.0,1.0,680000.0,894566400.0,4.0,224.0,0.0014381028711795804,3276378304.0,894566400.0,squeezenet,57.0,1248424.0,0.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
,,26.0,6551396608.0,1.0,1360000.0,919732224.0,8.0,224.0,0.0023050079122185693,6552756608.0,919732224.0,squeezenet,57.0,1248424.0,0.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
,,26.0,13102793216.0,1.0,2720000.0,978452480.0,16.0,224.0,0.004225483536720275,13105513216.0,978452480.0,squeezenet,57.0,1248424.0,0.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
,,26.0,26205586432.0,1.0,5440000.0,1095892992.0,32.0,224.0,0.007890906371176242,26211026432.0,1095892992.0,squeezenet,57.0,1248424.0,0.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
,,26.0,52411172864.0,1.0,10880000.0,1305608192.0,64.0,224.0,0.015342604555189609,52422052864.0,1305608192.0,squeezenet,57.0,1248424.0,0.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
,,26.0,78616759296.0,1.0,16320000.0,1515323392.0,96.0,224.0,0.02280667666345835,78633079296.0,1515323392.0,squeezenet,57.0,1248424.0,0.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
,,26.0,104822345728.0,1.0,21760000.0,1725038592.0,128.0,224.0,0.03048853557556868,104844105728.0,1725038592.0,squeezenet,57.0,1248424.0,0.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
,,26.0,157233518592.0,1.0,32640000.0,2144468992.0,192.0,224.0,0.04529664851725102,157266158592.0,2144468992.0,squeezenet,57.0,1248424.0,0.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
,,26.0,209644691456.0,1.0,43520000.0,2679242752.0,256.0,224.0,0.06031719725579024,209688211456.0,2679242752.0,squeezenet,57.0,1248424.0,0.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
,,26.0,314467037184.0,1.0,65280000.0,3507617792.0,384.0,224.0,0.09128373805433512,314532317184.0,3507617792.0,squeezenet,57.0,1248424.0,0.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
,,26.0,419289382912.0,1.0,87040000.0,4338089984.0,512.0,224.0,0.12058088071644305,419376422912.0,4338089984.0,squeezenet,57.0,1248424.0,0.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
,,13.0,15346630656.0,1.0,50176.0,2077360128.0,1.0,224.0,0.004111597314476967,15470314496.0,2077360128.0,vgg16,39.0,138357544.0,0.0,,,15.0,0.0,3.0,123633664.0,5.0,0.0,2.0,0.0,,
