<class 'torch.nn.modules.conv.Conv2d'>_macs,<class 'torch.nn.modules.dropout.Dropout'>_macs,<class 'torch.nn.modules.linear.Linear'>_macs,<class 'torch.nn.modules.normalization.LayerNorm'>_macs,accelerator,act_fn,avg_memory,batch_size,dropout,input_size,latency,macs,max_memory,model,requires_grad,total_params,trainable_params,use_dquant,use_torchscript,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_macs,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_macs,<class 'torch.nn.modules.activation.ReLU6'>_macs,<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.pooling.MaxPool2d'>_macs,<class 'torch.nn.modules.pooling.AvgPool2d'>_macs
61805592576.0,,17664000.0,,0.0,relu,1436.5829326923074,8.0,,224.0,1.8597024957998656,62766728448.0,1436.59375,densenet,0.0,28681000.0,0.0,0.0,0.0,941251584.0,,,0.0,0.0,2220288.0
181632761856.0,,17664000.0,,0.0,relu,1586.6076274671052,8.0,,384.0,6.1801677119015945,184423077888.0,1840.9375,densenet,0.0,28681000.0,0.0,0.0,0.0,2766127104.0,,,0.0,0.0,6524928.0
322902687744.0,,17664000.0,,0.0,relu,1757.529459635417,8.0,,512.0,11.958572147000814,327849510912.0,2210.765625,densenet,0.0,28681000.0,0.0,0.0,0.0,4917559296.0,,,0.0,0.0,11599872.0
2835873120.0,0.0,2048000.0,,0.0,relu,815.3125,1.0,,224.0,0.10061477519921028,2856567712.0,815.31640625,inception,0.0,27161264.0,0.0,0.0,0.0,18593344.0,53248.0,,,0.0,
9443934560.0,0.0,2048000.0,,0.0,relu,868.5921875,1.0,,384.0,0.29850444520125163,9505607072.0,869.0,inception,0.0,27161264.0,0.0,0.0,0.0,59417664.0,206848.0,,,0.0,
17519808864.0,0.0,2048000.0,,0.0,relu,913.42421875,1.0,,512.0,0.5419000211986713,17630999968.0,913.91015625,inception,0.0,27161264.0,0.0,0.0,0.0,108739648.0,403456.0,,,0.0,
5671746240.0,0.0,4096000.0,,0.0,relu,964.32421875,2.0,,224.0,0.1926582743995823,5713135424.0,964.32421875,inception,0.0,27161264.0,0.0,0.0,0.0,37186688.0,106496.0,,,0.0,
18887869120.0,0.0,4096000.0,,0.0,relu,947.7734375,2.0,,384.0,0.5840928203018848,19011214144.0,948.234375,inception,0.0,27161264.0,0.0,0.0,0.0,118835328.0,413696.0,,,0.0,
35039617728.0,0.0,4096000.0,,0.0,relu,942.90576171875,2.0,,512.0,1.1019753639993723,35261999936.0,1024.25390625,inception,0.0,27161264.0,0.0,0.0,0.0,217479296.0,806912.0,,,0.0,
11343492480.0,0.0,8192000.0,,0.0,relu,974.68359375,4.0,,224.0,0.3621398035000311,11426270848.0,974.68359375,inception,0.0,27161264.0,0.0,0.0,0.0,74373376.0,212992.0,,,0.0,
37775738240.0,0.0,8192000.0,,0.0,relu,1057.10888671875,4.0,,384.0,1.179554326197831,38022428288.0,1087.671875,inception,0.0,27161264.0,0.0,0.0,0.0,237670656.0,827392.0,,,0.0,
70079235456.0,0.0,8192000.0,,0.0,relu,1098.7819010416667,4.0,,512.0,2.180273397700512,70523999872.0,1153.65625,inception,0.0,27161264.0,0.0,0.0,0.0,434958592.0,1613824.0,,,0.0,
22686984960.0,0.0,16384000.0,,0.0,relu,1091.1256510416667,8.0,,224.0,0.710494326998014,22852541696.0,1091.1484375,inception,0.0,27161264.0,0.0,0.0,0.0,148746752.0,425984.0,,,0.0,
75551476480.0,0.0,16384000.0,,0.0,relu,1101.2622767857142,8.0,,384.0,2.4913988223008348,76044856576.0,1160.92578125,inception,0.0,27161264.0,0.0,0.0,0.0,475341312.0,1654784.0,,,0.0,
140158470912.0,0.0,16384000.0,,0.0,relu,1156.3957201086955,8.0,,512.0,4.777737235900712,141047999744.0,1305.3671875,inception,0.0,27161264.0,0.0,0.0,0.0,869917184.0,3227648.0,,,0.0,
1497352192.0,0.0,1024000.0,,0.0,relu,720.8387276785713,1.0,,224.0,0.07251210809918121,1511332032.0,720.89453125,googlenet,0.0,13004888.0,0.0,0.0,0.0,12904640.0,51200.0,,,0.0,
4400381952.0,0.0,1024000.0,,0.0,relu,785.0865384615387,1.0,,384.0,0.1958352149988059,4439478272.0,786.66015625,googlenet,0.0,13004888.0,0.0,0.0,0.0,37923840.0,148480.0,,,0.0,
7822901248.0,0.0,1024000.0,,0.0,relu,826.9390625,1.0,,512.0,0.3730047467019176,7891608576.0,829.89453125,googlenet,0.0,13004888.0,0.0,0.0,0.0,67420160.0,263168.0,,,0.0,
2994704384.0,0.0,2048000.0,,0.0,relu,874.2734375,2.0,,224.0,0.14138338880147786,3022664064.0,874.2734375,googlenet,0.0,13004888.0,0.0,0.0,0.0,25809280.0,102400.0,,,0.0,
8800763904.0,0.0,2048000.0,,0.0,relu,862.31015625,2.0,,384.0,0.4144249685981777,8878956544.0,866.51953125,googlenet,0.0,13004888.0,0.0,0.0,0.0,75847680.0,296960.0,,,0.0,
15645802496.0,0.0,2048000.0,,0.0,relu,949.7233072916664,2.0,,512.0,0.7220788293983788,15783217152.0,999.1640625,googlenet,0.0,13004888.0,0.0,0.0,0.0,134840320.0,526336.0,,,0.0,
5989408768.0,0.0,4096000.0,,0.0,relu,939.0234375,4.0,,224.0,0.26969784090179016,6045328128.0,939.0234375,googlenet,0.0,13004888.0,0.0,0.0,0.0,51618560.0,204800.0,,,0.0,
17601527808.0,0.0,4096000.0,,0.0,relu,968.5390625,4.0,,384.0,0.8108166630001505,17757913088.0,987.83203125,googlenet,0.0,13004888.0,0.0,0.0,0.0,151695360.0,593920.0,,,0.0,
31291604992.0,0.0,4096000.0,,0.0,relu,1038.5941840277776,4.0,,512.0,1.5649949877988547,31566434304.0,1089.53125,googlenet,0.0,13004888.0,0.0,0.0,0.0,269680640.0,1052672.0,,,0.0,
11978817536.0,0.0,8192000.0,,0.0,relu,1070.2140625,8.0,,224.0,0.5320049430010839,12090656256.0,1070.22265625,googlenet,0.0,13004888.0,0.0,0.0,0.0,103237120.0,409600.0,,,0.0,
35203055616.0,0.0,8192000.0,,0.0,relu,1095.555078125,8.0,,384.0,1.704001128600794,35515826176.0,1142.71875,googlenet,0.0,13004888.0,0.0,0.0,0.0,303390720.0,1187840.0,,,0.0,
62583209984.0,0.0,8192000.0,,0.0,relu,1166.4315257352941,8.0,,512.0,3.260172185100964,63132868608.0,1295.11328125,googlenet,0.0,13004888.0,0.0,0.0,0.0,539361280.0,2105344.0,,,0.0,
143883992.0,,1024000.0,,0.0,relu,668.2109375,1.0,,224.0,0.012949384798412213,152708792.0,668.2109375,shufflenet,0.0,2278604.0,0.0,0.0,0.0,7800800.0,,,0.0,0.0,
422842752.0,,1024000.0,,0.0,relu,690.3828125,1.0,,384.0,0.03084884970157873,446791552.0,691.046875,shufflenet,0.0,2278604.0,0.0,0.0,0.0,22924800.0,,,0.0,0.0,
751720448.0,,1024000.0,,0.0,relu,704.2667410714287,1.0,,512.0,0.05196415839891415,793499648.0,713.23828125,shufflenet,0.0,2278604.0,0.0,0.0,0.0,40755200.0,,,0.0,0.0,
287767984.0,,2048000.0,,0.0,relu,703.171875,2.0,,224.0,0.02246242200199049,305417584.0,703.171875,shufflenet,0.0,2278604.0,0.0,0.0,0.0,15601600.0,,,0.0,0.0,
845685504.0,,2048000.0,,0.0,relu,710.796875,2.0,,384.0,0.06291023119993043,893583104.0,722.12890625,shufflenet,0.0,2278604.0,0.0,0.0,0.0,45849600.0,,,0.0,0.0,
1503440896.0,,2048000.0,,0.0,relu,748.2084517045455,2.0,,512.0,0.10537526840053033,1586999296.0,766.6640625,shufflenet,0.0,2278604.0,0.0,0.0,0.0,81510400.0,,,0.0,0.0,
575535968.0,,4096000.0,,0.0,relu,747.0625,4.0,,224.0,0.03959129799914081,610835168.0,747.0625,shufflenet,0.0,2278604.0,0.0,0.0,0.0,31203200.0,,,0.0,0.0,
1691371008.0,,4096000.0,,0.0,relu,765.8203125,4.0,,384.0,0.10053899190097584,1787166208.0,788.0625,shufflenet,0.0,2278604.0,0.0,0.0,0.0,91699200.0,,,0.0,0.0,
3006881792.0,,4096000.0,,0.0,relu,817.9251302083335,4.0,,512.0,0.20766412619850602,3173998592.0,855.01953125,shufflenet,0.0,2278604.0,0.0,0.0,0.0,163020800.0,,,0.0,0.0,
1151071936.0,,8192000.0,,0.0,relu,825.7734375,8.0,,224.0,0.0748038212012034,1221670336.0,825.7734375,shufflenet,0.0,2278604.0,0.0,0.0,0.0,62406400.0,,,0.0,0.0,
3382742016.0,,8192000.0,,0.0,relu,838.4425223214287,8.0,,384.0,0.2329723067989108,3574332416.0,878.1015625,shufflenet,0.0,2278604.0,0.0,0.0,0.0,183398400.0,,,0.0,0.0,
6013763584.0,,8192000.0,,0.0,relu,860.0390625,8.0,,512.0,0.4925711096002488,6347997184.0,904.73828125,shufflenet,0.0,2278604.0,0.0,0.0,0.0,326041600.0,,,0.0,0.0,
299494272.0,0.0,1280000.0,,0.0,relu,679.68046875,1.0,,224.0,0.02161858630133793,327486720.0,684.328125,mobilenet_v2,0.0,3504872.0,0.0,0.0,0.0,26712448.0,,,0.0,,
880146432.0,0.0,1280000.0,,0.0,relu,726.2131076388887,1.0,,384.0,0.048197142299613915,959928320.0,749.09375,mobilenet_v2,0.0,3504872.0,0.0,0.0,0.0,78501888.0,,,0.0,,
1564704768.0,0.0,1280000.0,,0.0,relu,771.2751116071429,1.0,,512.0,0.0934448675980093,1705543680.0,812.515625,mobilenet_v2,0.0,3504872.0,0.0,0.0,0.0,139558912.0,,,0.0,,
598988544.0,0.0,2560000.0,,0.0,relu,766.1378348214287,2.0,,224.0,0.03405832900025416,654973440.0,766.140625,mobilenet_v2,0.0,3504872.0,0.0,0.0,0.0,53424896.0,,,0.0,,
1760292864.0,0.0,2560000.0,,0.0,relu,799.3708147321429,2.0,,384.0,0.13298955019854475,1919856640.0,843.20703125,mobilenet_v2,0.0,3504872.0,0.0,0.0,0.0,157003776.0,,,0.0,,
3129409536.0,0.0,2560000.0,,0.0,relu,856.93046875,2.0,,512.0,0.2501918160996865,3411087360.0,905.26171875,mobilenet_v2,0.0,3504872.0,0.0,0.0,0.0,279117824.0,,,0.0,,
1197977088.0,0.0,5120000.0,,0.0,relu,872.640625,4.0,,224.0,0.06974032889993395,1309946880.0,872.640625,mobilenet_v2,0.0,3504872.0,0.0,0.0,0.0,106849792.0,,,0.0,,
3520585728.0,0.0,5120000.0,,0.0,relu,915.63671875,4.0,,384.0,0.30875548970070665,3839713280.0,968.08984375,mobilenet_v2,0.0,3504872.0,0.0,0.0,0.0,314007552.0,,,0.0,,
6258819072.0,0.0,5120000.0,,0.0,relu,961.263671875,4.0,,512.0,0.6685992259008344,6822174720.0,1045.62109375,mobilenet_v2,0.0,3504872.0,0.0,0.0,0.0,558235648.0,,,0.0,,
2395954176.0,0.0,10240000.0,,0.0,relu,946.6521381578948,8.0,,224.0,0.1657876973011298,2619893760.0,978.81640625,mobilenet_v2,0.0,3504872.0,0.0,0.0,0.0,213699584.0,,,0.0,,
7041171456.0,0.0,10240000.0,,0.0,relu,984.4027777777776,8.0,,384.0,0.7516551204025745,7679426560.0,1156.2890625,mobilenet_v2,0.0,3504872.0,0.0,0.0,0.0,628015104.0,,,0.0,,
12517638144.0,0.0,10240000.0,,0.0,relu,1052.1026785714287,8.0,,512.0,1.7384145990014075,13644349440.0,1316.3359375,mobilenet_v2,0.0,3504872.0,0.0,0.0,0.0,1116471296.0,,,0.0,,
4228431872.0,,2048000.0,,0.0,relu,783.642578125,1.0,,224.0,0.13451498340000398,4288184320.0,785.8828125,resnext50_32x4d,0.0,25028904.0,0.0,0.0,0.0,57602048.0,102400.0,,0.0,0.0,
12426412032.0,,2048000.0,,0.0,relu,933.01171875,1.0,,384.0,0.38625191650062335,12598036480.0,947.6328125,resnext50_32x4d,0.0,25028904.0,0.0,0.0,0.0,169279488.0,296960.0,,0.0,0.0,
22091399168.0,,2048000.0,,0.0,relu,1051.502232142857,1.0,,512.0,0.6801578940008767,22394914816.0,1064.28515625,resnext50_32x4d,0.0,25028904.0,0.0,0.0,0.0,300941312.0,526336.0,,0.0,0.0,
8456863744.0,,4096000.0,,0.0,relu,995.8318014705884,2.0,,224.0,0.2791441131004831,8576368640.0,995.8359375,resnext50_32x4d,0.0,25028904.0,0.0,0.0,0.0,115204096.0,204800.0,,0.0,0.0,
24852824064.0,,4096000.0,,0.0,relu,1102.271763392857,2.0,,384.0,0.7980901753006038,25196072960.0,1142.34765625,resnext50_32x4d,0.0,25028904.0,0.0,0.0,0.0,338558976.0,593920.0,,0.0,0.0,
44182798336.0,,4096000.0,,0.0,relu,1209.692578125,2.0,,512.0,1.5133224035002055,44789829632.0,1268.5390625,resnext50_32x4d,0.0,25028904.0,0.0,0.0,0.0,601882624.0,1052672.0,,0.0,0.0,
16913727488.0,,8192000.0,,0.0,relu,1205.537109375,4.0,,224.0,0.522058033401845,17152737280.0,1205.6796875,resnext50_32x4d,0.0,25028904.0,0.0,0.0,0.0,230408192.0,409600.0,,0.0,0.0,
49705648128.0,,8192000.0,,0.0,relu,1315.3177083333333,4.0,,384.0,1.7345881153014489,50392145920.0,1379.0,resnext50_32x4d,0.0,25028904.0,0.0,0.0,0.0,677117952.0,1187840.0,,0.0,0.0,
88365596672.0,,8192000.0,,0.0,relu,1436.9533110119046,4.0,,512.0,3.3091547131974948,89579659264.0,1533.6015625,resnext50_32x4d,0.0,25028904.0,0.0,0.0,0.0,1203765248.0,2105344.0,,0.0,0.0,
33827454976.0,,16384000.0,,0.0,relu,1419.6376953125,8.0,,224.0,1.117210280301515,34305474560.0,1456.53125,resnext50_32x4d,0.0,25028904.0,0.0,0.0,0.0,460816384.0,819200.0,,0.0,0.0,
99411296256.0,,16384000.0,,0.0,relu,1549.4222301136365,8.0,,384.0,3.7568712416017664,100784291840.0,1620.98046875,resnext50_32x4d,0.0,25028904.0,0.0,0.0,0.0,1354235904.0,2375680.0,,0.0,0.0,
176731193344.0,,16384000.0,,0.0,relu,1652.516276041667,8.0,,512.0,7.147811933301273,179159318528.0,1841.09765625,resnext50_32x4d,0.0,25028904.0,0.0,0.0,0.0,2407530496.0,4210688.0,,0.0,0.0,
11395973120.0,,2048000.0,,0.0,relu,955.5051398026317,1.0,,224.0,0.33366670629766304,11455725568.0,991.38671875,wide_resnet50_2,0.0,68883240.0,0.0,0.0,0.0,57602048.0,102400.0,,0.0,0.0,
33490206720.0,,2048000.0,,0.0,relu,1265.9838169642858,1.0,,384.0,0.8272114480001619,33661831168.0,1273.859375,wide_resnet50_2,0.0,68883240.0,0.0,0.0,0.0,169279488.0,296960.0,,0.0,0.0,
59538145280.0,,2048000.0,,0.0,relu,1585.9891493055554,1.0,,512.0,1.4827789983013644,59841660928.0,1638.93359375,wide_resnet50_2,0.0,68883240.0,0.0,0.0,0.0,300941312.0,526336.0,,0.0,0.0,
22791946240.0,,4096000.0,,0.0,relu,1289.8977864583333,2.0,,224.0,0.604808751901146,22911451136.0,1321.484375,wide_resnet50_2,0.0,68883240.0,0.0,0.0,0.0,115204096.0,204800.0,,0.0,0.0,
66980413440.0,,4096000.0,,0.0,relu,1627.609375,2.0,,384.0,1.6118092810997042,67323662336.0,1661.69921875,wide_resnet50_2,0.0,68883240.0,0.0,0.0,0.0,338558976.0,593920.0,,0.0,0.0,
119076290560.0,,4096000.0,,0.0,relu,1916.326822916667,2.0,,512.0,2.869507696898654,119683321856.0,2000.08203125,wide_resnet50_2,0.0,68883240.0,0.0,0.0,0.0,601882624.0,1052672.0,,0.0,0.0,
45583892480.0,,8192000.0,,0.0,relu,1796.95703125,4.0,,224.0,1.0824388106004337,45822902272.0,1797.09765625,wide_resnet50_2,0.0,68883240.0,0.0,0.0,0.0,230408192.0,409600.0,,0.0,0.0,
133960826880.0,,8192000.0,,0.0,relu,2012.8959099264707,4.0,,384.0,3.2953094821976263,134647324672.0,2052.99609375,wide_resnet50_2,0.0,68883240.0,0.0,0.0,0.0,677117952.0,1187840.0,,0.0,0.0,
238152581120.0,,8192000.0,,0.0,relu,2292.7180765086205,4.0,,512.0,5.838939883600688,239366643712.0,2405.40234375,wide_resnet50_2,0.0,68883240.0,0.0,0.0,0.0,1203765248.0,2105344.0,,0.0,0.0,
91167784960.0,,16384000.0,,0.0,relu,2166.4908854166665,8.0,,224.0,2.161613495298661,91645804544.0,2166.62890625,wide_resnet50_2,0.0,68883240.0,0.0,0.0,0.0,460816384.0,819200.0,,0.0,0.0,
267921653760.0,,16384000.0,,0.0,relu,2400.2466856060605,8.0,,384.0,6.742062113198335,269294649344.0,2518.35546875,wide_resnet50_2,0.0,68883240.0,0.0,0.0,0.0,1354235904.0,2375680.0,,0.0,0.0,
476305162240.0,,16384000.0,,0.0,relu,2483.100864955357,8.0,,512.0,11.791350174101536,478733287424.0,2725.4140625,wide_resnet50_2,0.0,68883240.0,0.0,0.0,0.0,2407530496.0,4210688.0,,0.0,0.0,
313135872.0,0.0,1280000.0,,0.0,relu,682.4890625,1.0,,224.0,0.015156480000587181,336242432.0,682.61328125,mnasnet,0.0,4383312.0,0.0,0.0,0.0,21826560.0,,,0.0,,
920236032.0,0.0,1280000.0,,0.0,relu,723.6300223214287,1.0,,384.0,0.04836289919912815,985659392.0,739.32421875,mnasnet,0.0,4383312.0,0.0,0.0,0.0,64143360.0,,,0.0,,
1635975168.0,0.0,1280000.0,,0.0,relu,740.9385653409091,1.0,,512.0,0.09067149969923777,1751287808.0,747.60546875,mnasnet,0.0,4383312.0,0.0,0.0,0.0,114032640.0,,,0.0,,
626271744.0,0.0,2560000.0,,0.0,relu,736.1328125,2.0,,224.0,0.02975288840243593,672484864.0,736.13671875,mnasnet,0.0,4383312.0,0.0,0.0,0.0,43653120.0,,,0.0,,
1840472064.0,0.0,2560000.0,,0.0,relu,790.203125,2.0,,384.0,0.1109235592011828,1971318784.0,805.609375,mnasnet,0.0,4383312.0,0.0,0.0,0.0,128286720.0,,,0.0,,
3271950336.0,0.0,2560000.0,,0.0,relu,871.88671875,2.0,,512.0,0.157820577401435,3502575616.0,871.88671875,mnasnet,0.0,4383312.0,0.0,0.0,0.0,228065280.0,,,0.0,,
1252543488.0,0.0,5120000.0,,0.0,relu,848.49609375,4.0,,224.0,0.06079547469853424,1344969728.0,848.49609375,mnasnet,0.0,4383312.0,0.0,0.0,0.0,87306240.0,,,0.0,,
3680944128.0,0.0,5120000.0,,0.0,relu,856.41484375,4.0,,384.0,0.20372180010017474,3942637568.0,863.1015625,mnasnet,0.0,4383312.0,0.0,0.0,0.0,256573440.0,,,0.0,,
6543900672.0,0.0,5120000.0,,0.0,relu,891.1959635416665,4.0,,512.0,0.4171517620998202,7005151232.0,899.43359375,mnasnet,0.0,4383312.0,0.0,0.0,0.0,456130560.0,,,0.0,,
2505086976.0,0.0,10240000.0,,0.0,relu,897.82421875,8.0,,224.0,0.12406037239998112,2689939456.0,897.82421875,mnasnet,0.0,4383312.0,0.0,0.0,0.0,174612480.0,,,0.0,,
7361888256.0,0.0,10240000.0,,0.0,relu,962.2505580357144,8.0,,384.0,0.5616394504002529,7885275136.0,987.44140625,mnasnet,0.0,4383312.0,0.0,0.0,0.0,513146880.0,,,0.0,,
13087801344.0,0.0,10240000.0,,0.0,relu,1025.8977272727273,8.0,,512.0,1.0316037511976899,14010302464.0,1157.171875,mnasnet,0.0,4383312.0,0.0,0.0,0.0,912261120.0,,,0.0,,
,0.0,5436407808.0,4915200.0,0.0,relu,1502.97265625,1.0,,64.0,0.15853485019761138,5441323008.0,1502.97265625,bert,0.0,109482240.0,0.0,0.0,0.0,,,,,,
,0.0,10872225792.0,9830400.0,0.0,relu,1616.28125,1.0,,128.0,0.2876144185021985,10882056192.0,1616.28125,bert,0.0,109482240.0,0.0,0.0,0.0,,,,,,
,0.0,21743861760.0,19660800.0,0.0,relu,1847.640625,1.0,,256.0,0.5925058458000422,21763522560.0,1847.9296875,bert,0.0,109482240.0,0.0,0.0,0.0,,,,,,
,0.0,10872815616.0,9830400.0,0.0,relu,1855.80859375,2.0,,64.0,0.28967123169859404,10882646016.0,1855.80859375,bert,0.0,109482240.0,0.0,0.0,0.0,,,,,,
,0.0,21744451584.0,19660800.0,0.0,relu,1948.0703125,2.0,,128.0,0.5705588229000569,21764112384.0,1948.0703125,bert,0.0,109482240.0,0.0,0.0,0.0,,,,,,
,0.0,43487723520.0,39321600.0,0.0,relu,1855.267299107143,2.0,,256.0,1.0987499712995483,43527045120.0,1855.55859375,bert,0.0,109482240.0,0.0,0.0,0.0,,,,,,
,0.0,21745631232.0,19660800.0,0.0,relu,1962.3125,4.0,,64.0,0.5318009517010068,21765292032.0,1962.3125,bert,0.0,109482240.0,0.0,0.0,0.0,,,,,,
,0.0,43488903168.0,39321600.0,0.0,relu,1964.5625,4.0,,128.0,1.0492945232981583,43528224768.0,1964.5625,bert,0.0,109482240.0,0.0,0.0,0.0,,,,,,
,0.0,86975447040.0,78643200.0,0.0,relu,1966.129971590909,4.0,,256.0,2.1111559615004807,87054090240.0,1966.48828125,bert,0.0,109482240.0,0.0,0.0,0.0,,,,,,
,0.0,43491262464.0,39321600.0,0.0,relu,1652.359375,8.0,,64.0,1.028368687501643,43530584064.0,1652.359375,bert,0.0,109482240.0,0.0,0.0,0.0,,,,,,
,0.0,86977806336.0,78643200.0,0.0,relu,1960.48828125,8.0,,128.0,2.070216700001038,87056449536.0,1960.48828125,bert,0.0,109482240.0,0.0,0.0,0.0,,,,,,
,0.0,173950894080.0,157286400.0,0.0,relu,2377.4502467105262,8.0,,256.0,4.3160461599996784,174108180480.0,2377.6015625,bert,0.0,109482240.0,0.0,0.0,0.0,,,,,,
,0.0,2717908992.0,2555904.0,0.0,relu,975.08984375,1.0,,64.0,0.07934208170045168,2720464896.0,975.08984375,distilbert,0.0,66362880.0,0.0,0.0,0.0,,,,,,
,0.0,5435817984.0,5111808.0,0.0,relu,1227.21875,1.0,,128.0,0.14607905689917972,5440929792.0,1227.21875,distilbert,0.0,66362880.0,0.0,0.0,0.0,,,,,,
,0.0,10871635968.0,10223616.0,0.0,relu,1384.58203125,1.0,,256.0,0.28371365570055784,10881859584.0,1384.58203125,distilbert,0.0,66362880.0,0.0,0.0,0.0,,,,,,
,0.0,5435817984.0,5111808.0,0.0,relu,1396.9609375,2.0,,64.0,0.1449278398999013,5440929792.0,1396.9609375,distilbert,0.0,66362880.0,0.0,0.0,0.0,,,,,,
,0.0,10871635968.0,10223616.0,0.0,relu,1486.9765625,2.0,,128.0,0.2913601281994488,10881859584.0,1486.9765625,distilbert,0.0,66362880.0,0.0,0.0,0.0,,,,,,
,0.0,21743271936.0,20447232.0,0.0,relu,1468.35390625,2.0,,256.0,0.5506526990007842,21763719168.0,1468.76171875,distilbert,0.0,66362880.0,0.0,0.0,0.0,,,,,,
,0.0,10871635968.0,10223616.0,0.0,relu,1497.265625,4.0,,64.0,0.2677317321998999,10881859584.0,1497.265625,distilbert,0.0,66362880.0,0.0,0.0,0.0,,,,,,
,0.0,21743271936.0,20447232.0,0.0,relu,1506.515625,4.0,,128.0,0.5291637691989308,21763719168.0,1506.515625,distilbert,0.0,66362880.0,0.0,0.0,0.0,,,,,,
,0.0,43486543872.0,40894464.0,0.0,relu,1507.9574652777774,4.0,,256.0,1.1997882119991121,43527438336.0,1508.4375,distilbert,0.0,66362880.0,0.0,0.0,0.0,,,,,,
,0.0,21743271936.0,20447232.0,0.0,relu,1508.4375,8.0,,64.0,0.5443788976001087,21763719168.0,1508.4375,distilbert,0.0,66362880.0,0.0,0.0,0.0,,,,,,
,0.0,43486543872.0,40894464.0,0.0,relu,1508.44140625,8.0,,128.0,1.0661394902999746,43527438336.0,1508.44140625,distilbert,0.0,66362880.0,0.0,0.0,0.0,,,,,,
,0.0,86973087744.0,81788928.0,0.0,relu,1510.3714488636365,8.0,,256.0,2.3877479458984454,87054876672.0,1510.6328125,distilbert,0.0,66362880.0,0.0,0.0,0.0,,,,,,
,0.0,4133486592.0,3735552.0,0.0,relu,1674.890625,1.0,,64.0,0.17811443780083208,4137222144.0,1674.890625,funnel_transformer,0.0,130973184.0,0.0,0.0,0.0,,,,,,
,0.0,8266973184.0,7471104.0,0.0,relu,2083.2421875,1.0,,128.0,0.3271378962992458,8274444288.0,2083.2421875,funnel_transformer,0.0,130973184.0,0.0,0.0,0.0,,,,,,
,0.0,16533946368.0,14942208.0,0.0,relu,2498.9190848214284,1.0,,256.0,0.7284570645017083,16548888576.0,2504.13671875,funnel_transformer,0.0,130973184.0,0.0,0.0,0.0,,,,,,
,0.0,8266973184.0,7471104.0,0.0,relu,2886.9453125,2.0,,64.0,0.29330374390119685,8274444288.0,2886.9453125,funnel_transformer,0.0,130973184.0,0.0,0.0,0.0,,,,,,
,0.0,16533946368.0,14942208.0,0.0,relu,3309.63984375,2.0,,128.0,0.5186544812982902,16548888576.0,3318.15234375,funnel_transformer,0.0,130973184.0,0.0,0.0,0.0,,,,,,
,0.0,33067892736.0,29884416.0,0.0,relu,3751.4871651785716,2.0,,256.0,1.1336068275006257,33097777152.0,3765.44140625,funnel_transformer,0.0,130973184.0,0.0,0.0,0.0,,,,,,
,0.0,16533946368.0,14942208.0,0.0,relu,3382.03125,4.0,,64.0,0.4748459249996813,16548888576.0,3382.03125,funnel_transformer,0.0,130973184.0,0.0,0.0,0.0,,,,,,
,0.0,33067892736.0,29884416.0,0.0,relu,3382.198660714286,4.0,,128.0,0.9299201109010028,33097777152.0,3382.265625,funnel_transformer,0.0,130973184.0,0.0,0.0,0.0,,,,,,
,0.0,66135785472.0,59768832.0,0.0,relu,3383.419921875,4.0,,256.0,2.065110811800696,66195554304.0,3383.9140625,funnel_transformer,0.0,130973184.0,0.0,0.0,0.0,,,,,,
,0.0,33067892736.0,29884416.0,0.0,relu,3383.9140625,8.0,,64.0,0.9131817520014012,33097777152.0,3383.9140625,funnel_transformer,0.0,130973184.0,0.0,0.0,0.0,,,,,,
,0.0,66135785472.0,59768832.0,0.0,relu,3482.642400568182,8.0,,128.0,1.9012019272980976,66195554304.0,3485.72265625,funnel_transformer,0.0,130973184.0,0.0,0.0,0.0,,,,,,
,0.0,132271570944.0,119537664.0,0.0,relu,3855.8783735795455,8.0,,256.0,4.87939862839994,132391108608.0,3948.9140625,funnel_transformer,0.0,130973184.0,0.0,0.0,0.0,,,,,,
,0.0,5442699264.0,4751360.0,0.0,relu,718.98828125,1.0,,64.0,0.2006915210018633,5447450624.0,718.98828125,albert,0.0,11683584.0,0.0,0.0,0.0,,,,,,
,0.0,10884808704.0,9502720.0,0.0,relu,770.90234375,1.0,,128.0,0.3236990108998725,10894311424.0,770.90234375,albert,0.0,11683584.0,0.0,0.0,0.0,,,,,,
,0.0,21769027584.0,19005440.0,0.0,relu,830.80859375,1.0,,256.0,0.6167891083983704,21788033024.0,831.09765625,albert,0.0,11683584.0,0.0,0.0,0.0,,,,,,
,0.0,10885398528.0,9502720.0,0.0,relu,863.76171875,2.0,,64.0,0.3010687801986933,10894901248.0,863.76171875,albert,0.0,11683584.0,0.0,0.0,0.0,,,,,,
,0.0,21769617408.0,19005440.0,0.0,relu,811.421875,2.0,,128.0,0.5923039586021333,21788622848.0,811.421875,albert,0.0,11683584.0,0.0,0.0,0.0,,,,,,
,0.0,43538055168.0,38010880.0,0.0,relu,861.9287109375,2.0,,256.0,1.184931990801124,43576066048.0,862.18359375,albert,0.0,11683584.0,0.0,0.0,0.0,,,,,,
,0.0,21770797056.0,19005440.0,0.0,relu,891.85546875,4.0,,64.0,0.6075603703997331,21789802496.0,891.85546875,albert,0.0,11683584.0,0.0,0.0,0.0,,,,,,
