<class 'torch.nn.modules.conv.Conv2d'>_calls,<class 'torch.nn.modules.conv.Conv2d'>_macs,<class 'torch.nn.modules.dropout.Dropout'>_calls,<class 'torch.nn.modules.dropout.Dropout'>_macs,<class 'torch.nn.modules.linear.Linear'>_calls,<class 'torch.nn.modules.linear.Linear'>_macs,<class 'torch.nn.modules.normalization.LayerNorm'>_calls,<class 'torch.nn.modules.normalization.LayerNorm'>_macs,accelerator,act_fn,avg_memory,batch_size,dropout,input_size,latency,macs,max_memory,model,requires_grad,total_nn_calls,total_params,trainable_params,use_dquant,use_torchscript,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_calls,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_macs,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_macs,<class 'torch.nn.modules.activation.ReLU6'>_calls,<class 'torch.nn.modules.activation.ReLU6'>_macs,<class 'torch.nn.modules.activation.ReLU'>_calls,<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.pooling.MaxPool2d'>_calls,<class 'torch.nn.modules.pooling.MaxPool2d'>_macs,<class 'torch.nn.modules.pooling.AvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AvgPool2d'>_macs,<class 'torch.nn.modules.activation.Softmax'>_calls,<class 'torch.nn.modules.activation.Softmax'>_macs,<class 'torch.nn.modules.conv.Conv1d'>_calls,<class 'torch.nn.modules.conv.Conv1d'>_macs
45.0,125469196288.0,,,,,,,1.0,relu,2313945088.0,8.0,,512.0,0.02057265602052212,125474459648.0,2313945088.0,gernet,0.0,87.0,21142920.0,0.0,0.0,0.0,,,1.0,5263360.0,,,41.0,0.0,,,,,,,,
20.0,1813561344.0,,,1.0,512000.0,,,1.0,relu,1340866560.0,1.0,,224.0,0.0015838462859392164,1824033792.0,1340866560.0,resnet18,0.0,52.0,11689512.0,0.0,0.0,0.0,20.0,9934848.0,1.0,25600.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,5329649664.0,,,1.0,512000.0,,,1.0,relu,1410072576.0,1.0,,384.0,0.0018025550991296766,5359432192.0,1410072576.0,resnet18,0.0,52.0,11689512.0,0.0,0.0,0.0,20.0,29196288.0,1.0,74240.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,9474932736.0,,,1.0,512000.0,,,1.0,relu,1458307072.0,1.0,,512.0,0.002326121926307678,9527480832.0,1458307072.0,resnet18,0.0,52.0,11689512.0,0.0,0.0,0.0,20.0,51904512.0,1.0,131584.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,3627122688.0,,,1.0,1024000.0,,,1.0,relu,1489764352.0,2.0,,224.0,0.001719582825899124,3648067584.0,1489764352.0,resnet18,0.0,52.0,11689512.0,0.0,0.0,0.0,20.0,19869696.0,1.0,51200.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,10659299328.0,,,1.0,1024000.0,,,1.0,relu,1556873216.0,2.0,,384.0,0.002609137818217277,10718864384.0,1556873216.0,resnet18,0.0,52.0,11689512.0,0.0,0.0,0.0,20.0,58392576.0,1.0,148480.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,18949865472.0,,,1.0,1024000.0,,,1.0,relu,1623982080.0,2.0,,512.0,0.0035760387778282165,19054961664.0,1623982080.0,resnet18,0.0,52.0,11689512.0,0.0,0.0,0.0,20.0,103809024.0,1.0,263168.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,7254245376.0,,,1.0,2048000.0,,,1.0,relu,1623982080.0,4.0,,224.0,0.0020741015672683717,7296135168.0,1623982080.0,resnet18,0.0,52.0,11689512.0,0.0,0.0,0.0,20.0,39739392.0,1.0,102400.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,21318598656.0,,,1.0,2048000.0,,,1.0,relu,1699479552.0,4.0,,384.0,0.004212714731693268,21437728768.0,1699479552.0,resnet18,0.0,52.0,11689512.0,0.0,0.0,0.0,20.0,116785152.0,1.0,296960.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,37899730944.0,,,1.0,2048000.0,,,1.0,relu,1833697280.0,4.0,,512.0,0.0062381234019994744,38109923328.0,1833697280.0,resnet18,0.0,52.0,11689512.0,0.0,0.0,0.0,20.0,207618048.0,1.0,526336.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,14508490752.0,,,1.0,4096000.0,,,1.0,relu,1837891584.0,8.0,,224.0,0.003253619745373726,14592270336.0,1837891584.0,resnet18,0.0,52.0,11689512.0,0.0,0.0,0.0,20.0,79478784.0,1.0,204800.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,42637197312.0,,,1.0,4096000.0,,,1.0,relu,1990983680.0,8.0,,384.0,0.007114720717072488,42875457536.0,1990983680.0,resnet18,0.0,52.0,11689512.0,0.0,0.0,0.0,20.0,233570304.0,1.0,593920.0,,,9.0,0.0,1.0,0.0,,,,,,
20.0,75799461888.0,,,1.0,4096000.0,,,1.0,relu,2259419136.0,8.0,,512.0,0.010355677828192713,76219846656.0,2259419136.0,resnet18,0.0,52.0,11689512.0,0.0,0.0,0.0,20.0,415236096.0,1.0,1052672.0,,,9.0,0.0,1.0,0.0,,,,,,
5.0,655566528.0,2.0,0.0,3.0,58621952.0,,,1.0,relu,1498152960.0,1.0,,224.0,0.0007286835461854935,714206912.0,1498152960.0,alexnet,0.0,21.0,61100840.0,0.0,0.0,0.0,,,1.0,18432.0,,,7.0,0.0,3.0,0.0,,,,,,
5.0,2019334848.0,2.0,0.0,3.0,58621952.0,,,1.0,relu,1737228288.0,1.0,,384.0,0.000833093374967575,2077996992.0,1737228288.0,alexnet,0.0,21.0,61100840.0,0.0,0.0,0.0,,,1.0,40192.0,,,7.0,0.0,3.0,0.0,,,,,,
5.0,3648711360.0,2.0,0.0,3.0,58621952.0,,,1.0,relu,1756102656.0,1.0,,512.0,0.001038634404540062,3707400128.0,1756102656.0,alexnet,0.0,21.0,61100840.0,0.0,0.0,0.0,,,1.0,66816.0,,,7.0,0.0,3.0,0.0,,,,,,
5.0,1311133056.0,2.0,0.0,3.0,117243904.0,,,1.0,relu,1756102656.0,2.0,,224.0,0.000830724835395813,1428413824.0,1756102656.0,alexnet,0.0,21.0,61100840.0,0.0,0.0,0.0,,,1.0,36864.0,,,7.0,0.0,3.0,0.0,,,,,,
5.0,4038669696.0,2.0,0.0,3.0,117243904.0,,,1.0,relu,1756102656.0,2.0,,384.0,0.0012445922940969468,4155993984.0,1756102656.0,alexnet,0.0,21.0,61100840.0,0.0,0.0,0.0,,,1.0,80384.0,,,7.0,0.0,3.0,0.0,,,,,,
5.0,7297422720.0,2.0,0.0,3.0,117243904.0,,,1.0,relu,1756102656.0,2.0,,512.0,0.001571720466017723,7414800256.0,1756102656.0,alexnet,0.0,21.0,61100840.0,0.0,0.0,0.0,,,1.0,133632.0,,,7.0,0.0,3.0,0.0,,,,,,
5.0,2622266112.0,2.0,0.0,3.0,234487808.0,,,1.0,relu,1789657088.0,4.0,,224.0,0.0009350966662168504,2856827648.0,1789657088.0,alexnet,0.0,21.0,61100840.0,0.0,0.0,0.0,,,1.0,73728.0,,,7.0,0.0,3.0,0.0,,,,,,
5.0,8077339392.0,2.0,0.0,3.0,234487808.0,,,1.0,relu,1789657088.0,4.0,,384.0,0.0016901928931474686,8311987968.0,1789657088.0,alexnet,0.0,21.0,61100840.0,0.0,0.0,0.0,,,1.0,160768.0,,,7.0,0.0,3.0,0.0,,,,,,
5.0,14594845440.0,2.0,0.0,3.0,234487808.0,,,1.0,relu,1789657088.0,4.0,,512.0,0.0024292498826980593,14829600512.0,1789657088.0,alexnet,0.0,21.0,61100840.0,0.0,0.0,0.0,,,1.0,267264.0,,,7.0,0.0,3.0,0.0,,,,,,
5.0,5244532224.0,2.0,0.0,3.0,468975616.0,,,1.0,relu,1789657088.0,8.0,,224.0,0.0012025505304336544,5713655296.0,1789657088.0,alexnet,0.0,21.0,61100840.0,0.0,0.0,0.0,,,1.0,147456.0,,,7.0,0.0,3.0,0.0,,,,,,
5.0,16154678784.0,2.0,0.0,3.0,468975616.0,,,1.0,relu,1863057408.0,8.0,,384.0,0.002830210328102112,16623975936.0,1863057408.0,alexnet,0.0,21.0,61100840.0,0.0,0.0,0.0,,,1.0,321536.0,,,7.0,0.0,3.0,0.0,,,,,,
5.0,29189690880.0,2.0,0.0,3.0,468975616.0,,,1.0,relu,1863057408.0,8.0,,512.0,0.004398807883262634,29659201024.0,1863057408.0,alexnet,0.0,21.0,61100840.0,0.0,0.0,0.0,,,1.0,534528.0,,,7.0,0.0,3.0,0.0,,,,,,
26.0,818924576.0,1.0,0.0,,,,,1.0,relu,1261174784.0,1.0,,224.0,0.001424223557114601,819094576.0,1261174784.0,squeezenet,0.0,57.0,1248424.0,0.0,0.0,0.0,,,1.0,170000.0,,,26.0,0.0,3.0,0.0,,,,,,
26.0,2489503776.0,1.0,0.0,,,,,1.0,relu,1282146304.0,1.0,,384.0,0.0014778729528188705,2490033776.0,1282146304.0,squeezenet,0.0,57.0,1248424.0,0.0,0.0,0.0,,,1.0,530000.0,,,26.0,0.0,3.0,0.0,,,,,,
26.0,4478017568.0,1.0,0.0,,,,,1.0,relu,1311506432.0,1.0,,512.0,0.0017730534076690677,4478979568.0,1311506432.0,squeezenet,0.0,57.0,1248424.0,0.0,0.0,0.0,,,1.0,962000.0,,,26.0,0.0,3.0,0.0,,,,,,
