<class 'torch.nn.modules.conv.Conv2d'>_calls,<class 'torch.nn.modules.conv.Conv2d'>_macs,<class 'torch.nn.modules.dropout.Dropout'>_calls,<class 'torch.nn.modules.dropout.Dropout'>_macs,<class 'torch.nn.modules.linear.Linear'>_calls,<class 'torch.nn.modules.linear.Linear'>_macs,<class 'torch.nn.modules.normalization.LayerNorm'>_calls,<class 'torch.nn.modules.normalization.LayerNorm'>_macs,avg_memory,batch_size,input_size,latency,macs,max_memory,model,total_nn_calls,total_params,trainable_params,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_calls,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_macs,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_macs,<class 'torch.nn.modules.activation.ReLU6'>_calls,<class 'torch.nn.modules.activation.ReLU6'>_macs,<class 'torch.nn.modules.activation.ReLU'>_calls,<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.pooling.MaxPool2d'>_calls,<class 'torch.nn.modules.pooling.MaxPool2d'>_macs,<class 'torch.nn.modules.pooling.AvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AvgPool2d'>_macs
26.0,104822345728.0,1.0,0.0,,,,,3940548608.0,128.0,224.0,0.018723500600026456,104844105728.0,3940548608.0,squeezenet,57.0,1248424.0,0.0,,,1.0,21760000.0,,,26.0,0.0,3.0,0.0,,
26.0,157233518592.0,1.0,0.0,,,,,5249171456.0,192.0,224.0,0.027886110600229587,157266158592.0,5249171456.0,squeezenet,57.0,1248424.0,0.0,,,1.0,32640000.0,,,26.0,0.0,3.0,0.0,,
26.0,209644691456.0,1.0,0.0,,,,,6994001920.0,256.0,224.0,0.03715025959972991,209688211456.0,6994001920.0,squeezenet,57.0,1248424.0,0.0,,,1.0,43520000.0,,,26.0,0.0,3.0,0.0,,
26.0,314467037184.0,1.0,0.0,,,,,9611247616.0,384.0,224.0,0.05564105450030184,314532317184.0,9611247616.0,squeezenet,57.0,1248424.0,0.0,,,1.0,65280000.0,,,26.0,0.0,3.0,0.0,,
26.0,419289382912.0,1.0,0.0,,,,,13096714240.0,512.0,224.0,0.07350718020024942,419376422912.0,13096714240.0,squeezenet,57.0,1248424.0,0.0,,,1.0,87040000.0,,,26.0,0.0,3.0,0.0,,
13.0,15346630656.0,2.0,0.0,3.0,123633664.0,,,2443182080.0,1.0,224.0,0.002620202899925061,15470314496.0,2443182080.0,vgg16,39.0,138357544.0,0.0,,,1.0,50176.0,,,15.0,0.0,5.0,0.0,,
13.0,30693261312.0,2.0,0.0,3.0,247267328.0,,,2856321024.0,2.0,224.0,0.0027630346998194,30940628992.0,2856321024.0,vgg16,39.0,138357544.0,0.0,,,1.0,100352.0,,,15.0,0.0,5.0,0.0,,
13.0,61386522624.0,2.0,0.0,3.0,494534656.0,,,3061841920.0,4.0,224.0,0.00403740010006004,61881257984.0,3061841920.0,vgg16,39.0,138357544.0,0.0,,,1.0,200704.0,,,15.0,0.0,5.0,0.0,,
13.0,122773045248.0,2.0,0.0,3.0,989069312.0,,,3286237184.0,8.0,224.0,0.0071393335001630484,123762515968.0,3286237184.0,vgg16,39.0,138357544.0,0.0,,,1.0,401408.0,,,15.0,0.0,5.0,0.0,,
13.0,245546090496.0,2.0,0.0,3.0,1978138624.0,,,3906994176.0,16.0,224.0,0.013115245399967534,247525031936.0,3906994176.0,vgg16,39.0,138357544.0,0.0,,,1.0,802816.0,,,15.0,0.0,5.0,0.0,,
13.0,491092180992.0,2.0,0.0,3.0,3956277248.0,,,4320133120.0,32.0,224.0,0.024052975200174843,495050063872.0,4320133120.0,vgg16,39.0,138357544.0,0.0,,,1.0,1605632.0,,,15.0,0.0,5.0,0.0,,
